country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best,,,
ALB,2015,Food,Male,Core,72.1607,71.5481,99.1511,,,
ALB,2015,PISA_Average,Male,HiY,35.6232,21.7661,61.5181,,,
ALB,2016,Education,All,HiY,66.4469,56.7162,79.4117,,,
ALB,2016,Education,All,Core,87.3788,86.1813,98.6526,,,
ALB,2016,Food,All,HiY,60.1377,56.1798,93.4185,,,
ALB,2016,Food,All,Core,71.4574,70.8508,99.1511,,,
ALB,2016,Health,All,HiY,98.0466,95.5760,97.6678,,,
ALB,2016,Health,All,Core,70.0075,68.1333,96.2645,,,
ALB,2016,Housing,All,Core,88.2903,88.2903,100.0000,,,
ALB,2016,PISA_Average,All,HiY,44.0178,26.9516,61.5181,,,
ALB,2016,QoL,All,Core,81.3326,80.5969,98.8136,,,
ALB,2016,Work,All,Core,89.5291,89.5291,100.0000,,,
ALB,2016,Education,Female,HiY,71.5976,60.0732,79.4117,,,
ALB,2016,Education,Female,Core,87.7066,86.4966,98.6526,,,
ALB,2016,Food,Female,HiY,60.4202,55.7778,92.3165,,,
ALB,2016,Food,Female,Core,70.8947,70.2929,99.1511,,,
ALB,2016,PISA_Average,Female,HiY,53.3987,32.7699,61.5181,,,
ALB,2016,Education,Male,HiY,61.8280,53.7133,79.4117,,,
ALB,2016,Education,Male,Core,83.2407,82.0546,98.6526,,,
ALB,2016,Food,Male,HiY,68.4842,63.2222,92.3165,,,
ALB,2016,Food,Male,Core,72.1607,71.5481,99.1511,,,
ALB,2016,PISA_Average,Male,HiY,35.6232,21.7661,61.5181,,,
ALB,2017,Education,All,HiY,66.4478,56.8121,79.5185,,,
ALB,2017,Education,All,Core,88.9832,87.8806,98.7594,,,
ALB,2017,Food,All,HiY,60.4590,56.6292,93.6654,,,
ALB,2017,Food,All,Core,87.5076,87.4477,99.9316,,,
ALB,2017,Health,All,HiY,98.0490,95.6249,97.7240,,,
ALB,2017,Health,All,Core,70.0099,68.1822,96.3206,,,
ALB,2017,Housing,All,Core,88.6128,88.6128,100.0000,,,
ALB,2017,PISA_Average,All,HiY,44.0178,26.9516,61.5181,,,
ALB,2017,QoL,All,Core,85.1609,84.5628,99.0023,,,
ALB,2017,Work,All,Core,90.6908,90.6908,100.0000,,,
ALB,2017,Education,Female,HiY,72.0551,60.6154,79.5185,,,
ALB,2017,Education,Female,Core,88.1641,87.0387,98.7594,,,
ALB,2017,Food,Female,HiY,59.6322,55.2222,92.6048,,,
ALB,2017,Food,Female,Core,87.9263,87.8661,99.9316,,,
ALB,2017,PISA_Average,Female,HiY,53.3987,32.7699,61.5181,,,
ALB,2017,Education,Male,HiY,61.4257,53.4150,79.5185,,,
ALB,2017,Education,Male,Core,82.8385,81.7563,98.7594,,,
ALB,2017,Food,Male,HiY,69.4709,64.3333,92.6048,,,
ALB,2017,Food,Male,Core,87.0889,87.0293,99.9316,,,
ALB,2017,PISA_Average,Male,HiY,35.6232,21.7661,61.5181,,,
ALB,2018,Education,All,HiY,63.4631,56.1158,82.3294,,,
ALB,2018,Education,All,Core,87.5352,86.5355,98.8718,,,
ALB,2018,Food,All,HiY,62.0862,58.3146,93.9252,,,
ALB,2018,Food,All,Core,87.5076,87.4477,99.9316,,,
ALB,2018,Health,All,HiY,97.9976,95.6240,97.7830,,,
ALB,2018,Health,All,Core,67.0321,65.4754,96.8811,,,
ALB,2018,Housing,All,Core,88.8958,88.8958,100.0000,,,
ALB,2018,PISA_Average,All,HiY,38.3187,25.6233,66.9152,,,
ALB,2018,QoL,All,Core,84.3323,83.8090,99.1369,,,
ALB,2018,Work,All,Core,90.6908,90.6908,100.0000,,,
ALB,2018,Education,Female,HiY,67.2627,59.0873,82.3294,,,
ALB,2018,Education,Female,Core,88.4287,87.3993,98.8718,,,
ALB,2018,Food,Female,HiY,62.3077,57.8889,92.9080,,,
ALB,2018,Food,Female,Core,87.9263,87.8661,99.9316,,,
ALB,2018,PISA_Average,Female,HiY,43.2848,28.9927,66.9152,,,
ALB,2018,Education,Male,HiY,59.8830,53.3377,82.3294,,,
ALB,2018,Education,Male,Core,82.3626,81.3892,98.8718,,,
ALB,2018,Food,Male,HiY,70.3204,65.3333,92.9080,,,
ALB,2018,Food,Male,Core,87.0889,87.0293,99.9316,,,
ALB,2018,PISA_Average,Male,HiY,33.4896,22.3457,66.9152,,,
ALB,2019,Education,All,HiY,63.4631,56.1158,82.3294,,,
ALB,2019,Education,All,Core,87.5352,86.5355,98.8718,,,
ALB,2019,Food,All,HiY,65.9279,62.0225,94.0762,,,
ALB,2019,Food,All,Core,87.5076,87.4477,99.9316,,,
ALB,2019,Health,All,HiY,97.9636,95.6195,97.8173,,,
ALB,2019,Health,All,Core,66.9982,65.4708,96.9154,,,
ALB,2019,Housing,All,Core,89.0668,89.0668,100.0000,,,
ALB,2019,PISA_Average,All,HiY,38.3187,25.6233,66.9152,,,
ALB,2019,QoL,All,Core,84.3597,83.8423,99.1437,,,
ALB,2019,Work,All,Core,90.6908,90.6908,100.0000,,,
ALB,2019,Education,Female,HiY,67.2627,59.0873,82.3294,,,
ALB,2019,Education,Female,Core,88.4287,87.3993,98.8718,,,
ALB,2019,Food,Female,HiY,65.6513,61.1111,93.0843,,,
ALB,2019,Food,Female,Core,87.9263,87.8661,99.9316,,,
ALB,2019,PISA_Average,Female,HiY,43.2848,28.9927,66.9152,,,
ALB,2019,Education,Male,HiY,59.8830,53.3377,82.3294,,,
ALB,2019,Education,Male,Core,82.3626,81.3892,98.8718,,,
ALB,2019,Food,Male,HiY,73.7682,68.6667,93.0843,,,
ALB,2019,Food,Male,Core,87.0889,87.0293,99.9316,,,
ALB,2019,PISA_Average,Male,HiY,33.4896,22.3457,66.9152,,,
ARE,2007,Education,All,Core,44.4007,44.4007,100.0000,,,
ARE,2007,Health,All,HiY,73.4327,72.7520,99.6317,,,
ARE,2007,Housing,All,Core,93.4129,93.4129,100.0000,,,
ARE,2007,Education,Female,Core,47.9453,47.9453,100.0000,,,
ARE,2007,Education,Male,Core,41.3823,41.3823,100.0000,,,
ARE,2008,Education,All,Core,44.4007,44.4007,100.0000,,,
ARE,2008,Health,All,HiY,74.6987,73.9669,99.5898,,,
ARE,2008,Housing,All,Core,93.9878,93.9878,100.0000,,,
ARE,2008,Education,Female,Core,47.9453,47.9453,100.0000,,,
ARE,2008,Education,Male,Core,41.3823,41.3823,100.0000,,,
ARE,2009,Health,All,HiY,76.4187,75.6042,99.5165,,,
ARE,2009,Housing,All,Core,94.6386,94.6386,100.0000,,,
ARE,2010,Health,All,HiY,77.1695,76.3207,99.4861,,,
ARE,2010,Housing,All,Core,95.0155,95.0155,100.0000,,,
ARE,2011,Health,All,HiY,77.1646,76.3252,99.4971,,,
ARE,2011,Housing,All,Core,95.1868,95.1868,100.0000,,,
ARE,2012,Health,All,HiY,77.1618,76.3320,99.5082,,,
ARE,2012,Housing,All,Core,95.3613,95.3613,100.0000,,,
ARE,2012,PISA_Average,All,HiY,39.3155,37.4548,95.3611,,,
ARE,2012,PISA_Average,Female,HiY,44.9657,42.9919,95.3611,,,
ARE,2012,PISA_Average,Male,HiY,33.6165,31.8707,95.3611,,,
ARE,2013,Health,All,HiY,76.9287,76.1194,99.5290,,,
ARE,2013,Housing,All,Core,95.4952,95.4952,100.0000,,,
ARE,2013,PISA_Average,All,HiY,39.3155,37.4548,95.3611,,,
ARE,2013,Work,All,Core,100.0000,100.0000,100.0000,,,
ARE,2013,PISA_Average,Female,HiY,44.9657,42.9919,95.3611,,,
ARE,2013,PISA_Average,Male,HiY,33.6165,31.8707,95.3611,,,
ARE,2014,Health,All,HiY,76.7135,75.9234,99.5481,,,
ARE,2014,Housing,All,Core,95.6413,95.6413,100.0000,,,
ARE,2014,PISA_Average,All,HiY,39.3155,37.4548,95.3611,,,
ARE,2014,Work,All,Core,100.0000,100.0000,100.0000,,,
ARE,2014,PISA_Average,Female,HiY,44.9657,42.9919,95.3611,,,
ARE,2014,PISA_Average,Male,HiY,33.6165,31.8707,95.3611,,,
ARE,2015,Health,All,HiY,76.4719,75.7019,99.5676,,,
ARE,2015,Housing,All,Core,95.7902,95.7902,100.0000,,,
ARE,2015,PISA_Average,All,HiY,34.7774,33.2665,95.9376,,,
ARE,2015,Work,All,Core,100.0000,100.0000,100.0000,,,
ARE,2015,PISA_Average,Female,HiY,38.5464,36.9799,95.9376,,,
ARE,2015,PISA_Average,Male,HiY,30.5271,29.0727,95.9376,,,
ARE,2016,Education,All,HiY,56.9644,56.2089,97.9688,,,
ARE,2016,Education,All,Core,75.7484,75.7484,100.0000,,,
ARE,2016,Health,All,HiY,76.5186,75.7537,99.5728,,,
ARE,2016,Housing,All,Core,95.9981,95.9981,100.0000,,,
ARE,2016,PISA_Average,All,HiY,34.7774,33.2665,95.9376,,,
ARE,2016,Work,All,Core,100.0000,100.0000,100.0000,,,
ARE,2016,Education,Female,HiY,57.9406,57.1573,97.9688,,,
ARE,2016,Education,Female,Core,61.7331,61.7331,100.0000,,,
ARE,2016,PISA_Average,Female,HiY,38.5464,36.9799,95.9376,,,
ARE,2016,Education,Male,HiY,55.7436,55.0164,97.9688,,,
ARE,2016,Education,Male,Core,60.1608,60.1608,100.0000,,,
ARE,2016,PISA_Average,Male,HiY,30.5271,29.0727,95.9376,,,
ARE,2017,Education,All,HiY,61.4343,60.6789,97.9688,,,
ARE,2017,Education,All,Core,81.2275,81.2275,100.0000,,,
ARE,2017,Health,All,HiY,76.6166,75.8538,99.5755,,,
ARE,2017,Housing,All,Core,96.2273,96.2273,100.0000,,,
ARE,2017,PISA_Average,All,HiY,34.7774,33.2665,95.9376,,,
ARE,2017,Work,All,Core,100.0000,100.0000,100.0000,,,
ARE,2017,Education,Female,HiY,61.3477,60.5645,97.9688,,,
ARE,2017,Education,Female,Core,65.1402,65.1402,100.0000,,,
ARE,2017,PISA_Average,Female,HiY,38.5464,36.9799,95.9376,,,
ARE,2017,Education,Male,HiY,61.2197,60.4925,97.9688,,,
ARE,2017,Education,Male,Core,65.6369,65.6369,100.0000,,,
ARE,2017,PISA_Average,Male,HiY,30.5271,29.0727,95.9376,,,
ARE,2018,Education,All,HiY,62.0582,61.2515,98.0219,,,
ARE,2018,Education,All,Core,81.2275,81.2275,100.0000,,,
ARE,2018,Health,All,HiY,77.5261,76.7530,99.5747,,,
ARE,2018,Housing,All,Core,96.4828,96.4828,100.0000,,,
ARE,2018,PISA_Average,All,HiY,36.0251,34.4117,96.0438,,,
ARE,2018,Work,All,Core,100.0000,100.0000,100.0000,,,
ARE,2018,Education,Female,HiY,61.8079,60.9636,98.0219,,,
ARE,2018,Education,Female,Core,65.1402,65.1402,100.0000,,,
ARE,2018,PISA_Average,Female,HiY,39.4667,37.7782,96.0438,,,
ARE,2018,Education,Male,HiY,61.7973,61.0289,98.0219,,,
ARE,2018,Education,Male,Core,65.6369,65.6369,100.0000,,,
ARE,2018,PISA_Average,Male,HiY,31.6823,30.1454,96.0438,,,
ARE,2019,Education,All,HiY,62.0582,61.2515,98.0219,,,
ARE,2019,Education,All,Core,81.2275,81.2275,100.0000,,,
ARE,2019,Health,All,HiY,77.5877,76.8198,99.5798,,,
ARE,2019,Housing,All,Core,96.6988,96.6988,100.0000,,,
ARE,2019,PISA_Average,All,HiY,36.0251,34.4117,96.0438,,,
ARE,2019,Work,All,Core,100.0000,100.0000,100.0000,,,
ARE,2019,Education,Female,HiY,61.8079,60.9636,98.0219,,,
ARE,2019,Education,Female,Core,65.1402,65.1402,100.0000,,,
ARE,2019,PISA_Average,Female,HiY,39.4667,37.7782,96.0438,,,
ARE,2019,Education,Male,HiY,61.7973,61.0289,98.0219,,,
ARE,2019,Education,Male,Core,65.6369,65.6369,100.0000,,,
ARE,2019,PISA_Average,Male,HiY,31.6823,30.1454,96.0438,,,
ARG,2007,Education,All,Core,87.4608,87.4135,99.9392,,,
ARG,2007,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2007,Health,All,HiY,87.8443,86.2938,98.7396,,,
ARG,2007,Housing,All,Core,86.7461,86.7461,100.0000,,,
ARG,2007,Work,All,Core,89.3076,89.3076,100.0000,,,
ARG,2007,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2007,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2008,Education,All,Core,87.8769,87.8652,99.9851,,,
ARG,2008,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2008,Health,All,HiY,87.8784,86.3504,98.7767,,,
ARG,2008,Housing,All,Core,87.3908,87.3908,100.0000,,,
ARG,2008,Work,All,Core,89.4512,89.4512,100.0000,,,
ARG,2008,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2008,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2009,Education,All,Core,88.9162,88.8141,99.8736,,,
ARG,2009,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2009,Health,All,HiY,88.6180,87.0205,98.6865,,,
ARG,2009,Housing,All,Core,88.6009,88.6009,100.0000,,,
ARG,2009,Work,All,Core,91.0910,91.0910,100.0000,,,
ARG,2009,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2009,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2010,Education,All,Core,88.8717,88.8717,100.0000,,,
ARG,2010,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2010,Health,All,HiY,88.2362,86.7158,98.7985,,,
ARG,2010,Housing,All,Core,88.9573,88.9573,100.0000,,,
ARG,2010,Work,All,Core,92.5084,92.5084,100.0000,,,
ARG,2010,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2010,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2011,Education,All,Core,89.6740,89.6740,100.0000,,,
ARG,2011,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2011,Health,All,HiY,88.1228,86.6400,98.8535,,,
ARG,2011,Housing,All,Core,89.5649,89.5649,100.0000,,,
ARG,2011,Work,All,Core,94.8150,94.8150,100.0000,,,
ARG,2011,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2011,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2012,Education,All,Core,91.2065,91.2065,100.0000,,,
ARG,2012,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2012,Health,All,HiY,88.4645,86.9597,98.8283,,,
ARG,2012,Housing,All,Core,90.5125,90.5125,100.0000,,,
ARG,2012,Work,All,Core,94.5617,94.5617,100.0000,,,
ARG,2012,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2012,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2013,Education,All,Core,91.8748,91.8748,100.0000,,,
ARG,2013,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2013,Health,All,HiY,88.5111,87.0154,98.8430,,,
ARG,2013,Health,All,Core,88.7362,86.9702,98.2966,,,
ARG,2013,Housing,All,Core,91.0909,91.0909,100.0000,,,
ARG,2013,QoL,All,Core,91.3491,90.9959,99.6593,,,
ARG,2013,Work,All,Core,94.9929,94.9929,100.0000,,,
ARG,2013,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2013,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2014,Education,All,Core,92.8410,92.8410,100.0000,,,
ARG,2014,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2014,Health,All,HiY,88.8277,87.2991,98.8000,,,
ARG,2014,Health,All,Core,89.0458,87.2567,98.2688,,,
ARG,2014,Housing,All,Core,91.8732,91.8732,100.0000,,,
ARG,2014,QoL,All,Core,91.6566,91.2988,99.6538,,,
ARG,2014,Work,All,Core,94.4724,94.4724,100.0000,,,
ARG,2014,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2014,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2015,Education,All,HiY,60.8715,58.4287,92.5193,,,
ARG,2015,Education,All,Core,93.2823,93.2823,100.0000,,,
ARG,2015,Food,All,HiY,81.1706,78.4270,96.6199,,,
ARG,2015,Food,All,Core,90.0506,90.0506,100.0000,,,
ARG,2015,Health,All,HiY,88.7133,87.1997,98.8192,,,
ARG,2015,Health,All,Core,89.1645,87.3817,98.2813,,,
ARG,2015,Housing,All,Core,92.4509,92.4509,100.0000,,,
ARG,2015,PISA_Average,All,HiY,33.4415,28.5558,85.0387,,,
ARG,2015,QoL,All,Core,91.8842,91.5276,99.6563,,,
ARG,2015,Work,All,Core,94.4724,94.4724,100.0000,,,
ARG,2015,Education,Female,HiY,61.2289,58.9980,92.5193,,,
ARG,2015,Food,Female,HiY,82.3611,79.1111,96.0539,,,
ARG,2015,Food,Female,Core,90.2177,90.2177,100.0000,,,
ARG,2015,PISA_Average,Female,HiY,31.6756,27.2139,85.0387,,,
ARG,2015,Education,Male,HiY,60.9712,58.2648,92.5193,,,
ARG,2015,Food,Male,HiY,89.3017,85.7778,96.0539,,,
ARG,2015,Food,Male,Core,90.0506,90.0506,100.0000,,,
ARG,2015,PISA_Average,Male,HiY,36.0360,30.6232,85.0387,,,
ARG,2016,Education,All,HiY,61.6715,59.2202,92.5100,,,
ARG,2016,Education,All,Core,93.4348,93.4264,99.9907,,,
ARG,2016,Food,All,HiY,73.4617,70.8989,96.5114,,,
ARG,2016,Health,All,HiY,88.9986,87.4645,98.7947,,,
ARG,2016,Health,All,Core,89.4498,87.6465,98.2567,,,
ARG,2016,Housing,All,Core,93.2001,93.2001,100.0000,,,
ARG,2016,PISA_Average,All,HiY,33.4415,28.5558,85.0387,,,
ARG,2016,Work,All,Core,94.5137,94.5137,100.0000,,,
ARG,2016,Education,Female,HiY,61.9381,59.6987,92.5100,,,
ARG,2016,Food,Female,HiY,74.4777,71.4445,95.9273,,,
ARG,2016,PISA_Average,Female,HiY,31.6756,27.2139,85.0387,,,
ARG,2016,Education,Male,HiY,61.8581,59.1436,92.5100,,,
ARG,2016,Food,Male,HiY,82.5857,79.2222,95.9273,,,
ARG,2016,PISA_Average,Male,HiY,36.0360,30.6232,85.0387,,,
ARG,2017,Education,All,HiY,62.0940,59.6512,92.5193,,,
ARG,2017,Education,All,Core,93.9830,93.9830,100.0000,,,
ARG,2017,Food,All,HiY,65.9695,63.7079,96.5717,,,
ARG,2017,Health,All,HiY,89.1150,87.5879,98.8083,,,
ARG,2017,Health,All,Core,89.5662,87.7698,98.2704,,,
ARG,2017,Housing,All,Core,93.2001,93.2001,100.0000,,,
ARG,2017,PISA_Average,All,HiY,33.4415,28.5558,85.0387,,,
ARG,2017,Work,All,Core,95.0763,95.0763,100.0000,,,
ARG,2017,Education,Female,HiY,62.3460,60.1152,92.5193,,,
ARG,2017,Food,Female,HiY,67.0155,64.3333,95.9976,,,
ARG,2017,PISA_Average,Female,HiY,31.6756,27.2139,85.0387,,,
ARG,2017,Education,Male,HiY,62.2951,59.5887,92.5193,,,
ARG,2017,Food,Male,HiY,76.2750,73.2222,95.9976,,,
ARG,2017,PISA_Average,Male,HiY,36.0360,30.6232,85.0387,,,
ARG,2018,Education,All,HiY,57.9854,56.0354,91.9582,,,
ARG,2018,Education,All,Core,93.9830,93.9830,100.0000,,,
ARG,2018,Food,All,HiY,61.9795,59.7753,96.4436,,,
ARG,2018,Health,All,HiY,89.3866,87.8363,98.7794,,,
ARG,2018,Health,All,Core,89.8378,88.0182,98.2414,,,
ARG,2018,Housing,All,Core,93.2001,93.2001,100.0000,,,
ARG,2018,PISA_Average,All,HiY,25.2241,21.3242,83.9163,,,
ARG,2018,Work,All,Core,93.9674,93.9674,100.0000,,,
ARG,2018,Education,Female,HiY,58.5952,56.7789,91.9582,,,
ARG,2018,Food,Female,HiY,63.2946,60.6667,95.8481,,,
ARG,2018,PISA_Average,Female,HiY,24.1740,20.5413,83.9163,,,
ARG,2018,Education,Male,HiY,57.1535,55.0967,91.9582,,,
ARG,2018,Food,Male,HiY,72.8004,69.7778,95.8481,,,
ARG,2018,PISA_Average,Male,HiY,25.7529,21.6392,83.9163,,,
ARG,2019,Education,All,HiY,57.9854,56.0354,91.9582,,,
ARG,2019,Education,All,Core,93.9830,93.9830,100.0000,,,
ARG,2019,Food,All,HiY,62.0502,59.7753,96.3338,,,
ARG,2019,Food,All,Core,89.9627,89.9627,100.0000,,,
ARG,2019,Health,All,HiY,89.6324,88.0622,98.7546,,,
ARG,2019,Health,All,Core,90.0836,88.2441,98.2166,,,
ARG,2019,Housing,All,Core,93.2001,93.2001,100.0000,,,
ARG,2019,PISA_Average,All,HiY,25.2241,21.3242,83.9163,,,
ARG,2019,QoL,All,Core,91.9929,91.6250,99.6433,,,
ARG,2019,Work,All,Core,92.7350,92.7350,100.0000,,,
ARG,2019,Education,Female,HiY,58.5952,56.7789,91.9582,,,
ARG,2019,Food,Female,HiY,61.6382,59.0000,95.7199,,,
ARG,2019,Food,Female,Core,91.3815,91.3815,100.0000,,,
ARG,2019,PISA_Average,Female,HiY,24.1740,20.5413,83.9163,,,
ARG,2019,Education,Male,HiY,57.1535,55.0967,91.9582,,,
ARG,2019,Food,Male,HiY,71.2727,68.2222,95.7199,,,
ARG,2019,Food,Male,Core,88.5491,88.5491,100.0000,,,
ARG,2019,PISA_Average,Male,HiY,25.7529,21.6392,83.9163,,,
ARM,2007,Education,All,Core,85.4192,83.4053,97.8949,,,
ARM,2007,Food,All,Core,80.1923,78.2427,97.5688,,,
ARM,2007,Health,All,HiY,91.0484,88.3602,97.0800,,,
ARM,2007,Health,All,Core,69.6584,67.1090,95.0058,,,
ARM,2007,Housing,All,Core,89.6147,89.5022,99.8799,,,
ARM,2007,QoL,All,Core,82.2326,80.8918,98.0517,,,
ARM,2007,Work,All,Core,86.2782,86.2000,99.9093,,,
ARM,2007,Education,Female,Core,86.9122,84.8906,97.8949,,,
ARM,2007,Food,Female,Core,80.9071,78.9400,97.5688,,,
ARM,2007,Education,Male,Core,84.1151,82.1087,97.8949,,,
ARM,2007,Food,Male,Core,79.6206,77.6848,97.5688,,,
ARM,2008,Education,All,Core,82.2902,80.6419,98.1563,,,
ARM,2008,Food,All,Core,80.1923,78.2427,97.5688,,,
ARM,2008,Health,All,HiY,90.9724,88.4363,97.2928,,,
ARM,2008,Health,All,Core,69.7417,67.2922,95.1437,,,
ARM,2008,Housing,All,Core,89.7573,89.7573,100.0000,,,
ARM,2008,QoL,All,Core,82.4763,81.2668,98.1738,,,
ARM,2008,Work,All,Core,90.3997,90.3997,100.0000,,,
ARM,2008,Education,Female,Core,83.1690,81.5366,98.1563,,,
ARM,2008,Food,Female,Core,80.9071,78.9400,97.5688,,,
ARM,2008,Education,Male,Core,81.5801,79.9165,98.1563,,,
ARM,2008,Food,Male,Core,79.6206,77.6848,97.5688,,,
ARM,2009,Education,All,Core,86.0414,83.7482,97.6336,,,
ARM,2009,Food,All,Core,80.1923,78.2427,97.5688,,,
ARM,2009,Health,All,HiY,91.7602,88.8812,96.8671,,,
ARM,2009,Health,All,Core,70.3697,67.6967,94.8680,,,
ARM,2009,Housing,All,Core,91.2550,90.8555,99.5813,,,
ARM,2009,QoL,All,Core,82.9426,81.3286,97.7566,,,
ARM,2009,Work,All,Core,86.8544,86.1000,99.1314,,,
ARM,2009,Education,Female,Core,87.0106,84.7335,97.6336,,,
ARM,2009,Food,Female,Core,80.9071,78.9400,97.5688,,,
ARM,2009,Education,Male,Core,85.2400,82.9314,97.6336,,,
ARM,2009,Food,Male,Core,79.6206,77.6848,97.5688,,,
ARM,2010,Education,All,Core,86.0415,83.8426,97.7310,,,
ARM,2010,Food,All,Core,75.0324,74.0586,98.7021,,,
ARM,2010,Health,All,HiY,91.8224,89.0047,96.9465,,,
ARM,2010,Health,All,Core,73.6599,70.9428,95.5341,,,
ARM,2010,Housing,All,Core,91.6437,91.3491,99.6925,,,
ARM,2010,QoL,All,Core,82.5556,81.2186,98.2161,,,
ARM,2010,Work,All,Core,86.4004,85.9000,99.4209,,,
ARM,2010,Education,Female,Core,87.2499,85.0556,97.7310,,,
ARM,2010,Food,Female,Core,76.3042,75.3138,98.7021,,,
ARM,2010,Education,Male,Core,85.0102,82.8071,97.7310,,,
ARM,2010,Food,Male,Core,73.9020,72.9428,98.7021,,,
ARM,2011,Education,All,Core,90.5953,88.6731,97.9011,,,
ARM,2011,Food,All,Core,75.0324,74.0586,98.7021,,,
ARM,2011,Health,All,HiY,91.7532,89.0483,97.0851,,,
ARM,2011,Health,All,Core,73.7962,71.1421,95.6239,,,
ARM,2011,Housing,All,Core,91.9012,91.7927,99.8870,,,
ARM,2011,QoL,All,Core,83.6576,82.5133,98.4084,,,
ARM,2011,Work,All,Core,86.9626,86.9000,99.9280,,,
ARM,2011,Education,Female,Core,91.3919,89.4628,97.9011,,,
ARM,2011,Food,Female,Core,76.3042,75.3138,98.7021,,,
ARM,2011,Education,Male,Core,89.9064,87.9903,97.9011,,,
ARM,2011,Food,Male,Core,73.9020,72.9428,98.7021,,,
ARM,2012,Education,All,Core,91.7881,89.8658,97.9011,,,
ARM,2012,Food,All,Core,75.0324,74.0586,98.7021,,,
ARM,2012,Health,All,HiY,91.4912,88.9293,97.2745,,,
ARM,2012,Health,All,Core,73.8903,71.3262,95.7466,,,
ARM,2012,Housing,All,Core,92.1562,92.1562,100.0000,,,
ARM,2012,QoL,All,Core,84.2486,83.1566,98.4700,,,
ARM,2012,Work,All,Core,88.3760,88.3760,100.0000,,,
ARM,2012,Education,Female,Core,92.4631,90.5340,97.9011,,,
ARM,2012,Food,Female,Core,76.3042,75.3138,98.7021,,,
ARM,2012,Education,Male,Core,91.1995,89.2835,97.9011,,,
ARM,2012,Food,Male,Core,73.9020,72.9428,98.7021,,,
ARM,2013,Education,All,Core,90.1935,88.2713,97.9011,,,
ARM,2013,Food,All,Core,75.0324,74.0586,98.7021,,,
ARM,2013,Health,All,HiY,91.2171,88.7128,97.3497,,,
ARM,2013,Health,All,Core,73.9871,71.4577,95.7953,,,
ARM,2013,Housing,All,Core,92.6655,92.6655,100.0000,,,
ARM,2013,QoL,All,Core,83.9995,82.9144,98.4797,,,
ARM,2013,Work,All,Core,88.1191,88.1191,100.0000,,,
ARM,2013,Education,Female,Core,90.6720,88.7430,97.9011,,,
ARM,2013,Food,Female,Core,76.3042,75.3138,98.7021,,,
ARM,2013,Education,Male,Core,89.7720,87.8559,97.9011,,,
ARM,2013,Food,Male,Core,73.9020,72.9428,98.7021,,,
ARM,2014,Education,All,Core,88.7697,86.8474,97.9011,,,
ARM,2014,Food,All,Core,75.0324,74.0586,98.7021,,,
ARM,2014,Health,All,HiY,90.8549,88.4134,97.4291,,,
ARM,2014,Health,All,Core,74.0815,71.5891,95.8467,,,
ARM,2014,Housing,All,Core,93.1790,93.1790,100.0000,,,
ARM,2014,QoL,All,Core,83.8024,82.7247,98.4900,,,
ARM,2014,Work,All,Core,87.9493,87.9493,100.0000,,,
ARM,2014,Education,Female,Core,89.3732,87.4442,97.9011,,,
ARM,2014,Food,Female,Core,76.3042,75.3138,98.7021,,,
ARM,2014,Education,Male,Core,88.2400,86.3240,97.9011,,,
ARM,2014,Food,Male,Core,73.9020,72.9428,98.7021,,,
ARM,2015,Education,All,Core,87.5218,85.5995,97.9011,,,
ARM,2015,Food,All,Core,75.0324,74.0586,98.7021,,,
ARM,2015,Health,All,HiY,90.4157,88.0323,97.4979,,,
ARM,2015,Health,All,Core,74.1744,71.7140,95.8912,,,
ARM,2015,Housing,All,Core,93.6536,93.6536,100.0000,,,
ARM,2015,QoL,All,Core,84.0409,82.9696,98.4989,,,
ARM,2015,Work,All,Core,89.8222,89.8222,100.0000,,,
ARM,2015,Education,Female,Core,88.3260,86.3970,97.9011,,,
ARM,2015,Food,Female,Core,76.3042,75.3138,98.7021,,,
